Address:,USB0::0x2A8D::0x0396::CN63257227::0::INSTR,,Analog Channels,,,
,,,-0.0079878625,32.1364001333714,1.42310929298401,
,,,-0.0079878125,32.5384102463722,1.42310929298401,
,,,-0.0079877625,32.1364001333714,1.42310929298401,
,,,-0.0079877125,32.1364001333714,1.42310929298401,
,,,-0.0079876625,32.1364001333714,1.02109917998314,
,,,-0.0079876125,32.5384102463722,1.42310929298401,
,,,-0.0079875625,32.5384102463722,1.02109917998314,
,,,-0.0079875125,32.5384102463722,1.42310929298401,
,,,-0.0079874625,32.5384102463722,1.42310929298401,
,,,-0.0079874125,32.5384102463722,1.02109917998314,
,,,-0.0079873625,32.5384102463722,1.82511940598488,
,,,-0.0079873125,24.9002180993557,7.05125087499619,
,,,-0.0079872625,12.4379045963287,19.915574491024,
,,,-0.0079872125,1.18162143230438,30.7698475420475,
,,,-0.0079871625,-0.828429132699966,33.1819082200527,
,,,-0.0079871125,-0.828429132699966,32.7798981070518,
,,,-0.0079870625,-0.426419019699097,32.377887994051,
,,,-0.0079870125,-0.426419019699097,32.7798981070518,
,,,-0.0079869625,-0.828429132699966,32.377887994051,
,,,-0.0079869125,-0.426419019699097,32.7798981070518,
,,,-0.0079868625,-0.0244089066982269,31.9758778810501,
,,,-0.0079868125,-0.426419019699097,31.9758778810501,
,,,-0.0079867625,-0.828429132699966,32.7798981070518,
,,,-0.0079867125,-0.426419019699097,33.1819082200527,
,,,-0.0079866625,-0.0244089066982269,31.9758778810501,
,,,-0.0079866125,12.4379045963287,20.3175846040249,
,,,-0.0079865625,30.9303697943687,3.03114974498749,
,,,-0.0079865125,32.5384102463722,2.22712951898575,
,,,-0.0079864625,32.5384102463722,1.02109917998314,
,,,-0.0079864125,33.342430472374,1.02109917998314,
,,,-0.0079863625,32.9404203593731,1.42310929298401,
,,,-0.0079863125,32.5384102463722,1.02109917998314,
,,,-0.0079862625,32.5384102463722,1.02109917998314,
,,,-0.0079862125,32.5384102463722,1.42310929298401,
,,,-0.0079861625,32.9404203593731,1.42310929298401,
,,,-0.0079861125,32.1364001333714,1.02109917998314,
,,,-0.0079860625,32.1364001333714,1.42310929298401,
,,,-0.0079860125,32.9404203593731,1.42310929298401,
,,,-0.0079859625,20.4781068563461,12.2773823440075,
,,,-0.0079859125,4.79971244931221,26.7497464120388,
,,,-0.0079858625,-1.23043924570084,32.7798981070518,
,,,-0.0079858125,-0.426419019699097,31.9758778810501,
,,,-0.0079857625,-0.828429132699966,32.7798981070518,
,,,-0.0079857125,-0.828429132699966,32.7798981070518,
,,,-0.0079856625,-0.426419019699097,32.7798981070518,
,,,-0.0079856125,-0.426419019699097,33.1819082200527,
,,,-0.0079855625,-0.426419019699097,32.377887994051,
,,,-0.0079855125,-0.426419019699097,32.377887994051,
,,,-0.0079854625,-0.0244089066982269,32.377887994051,
,,,-0.0079854125,-0.426419019699097,32.7798981070518,
,,,-0.0079853625,-0.0244089066982269,33.1819082200527,
,,,-0.0079853125,12.8399147093296,19.5135643780231,
,,,-0.0079852625,23.6941877603531,9.4633115530014,
,,,-0.0079852125,32.9404203593731,1.02109917998314,
,,,-0.0079851625,32.9404203593731,1.42310929298401,
,,,-0.0079851125,32.9404203593731,1.82511940598488,
,,,-0.0079850625,32.9404203593731,1.42310929298401,
,,,-0.0079850125,32.5384102463722,1.02109917998314,
,,,-0.0079849625,32.5384102463722,1.42310929298401,
,,,-0.0079849125,32.9404203593731,1.02109917998314,
,,,-0.0079848625,32.5384102463722,1.42310929298401,
,,,-0.0079848125,32.1364001333714,1.42310929298401,
,,,-0.0079847625,32.5384102463722,1.42310929298401,
,,,-0.0079847125,32.1364001333714,1.02109917998314,
,,,-0.0079846625,32.5384102463722,1.82511940598488,
,,,-0.0079846125,32.5384102463722,1.42310929298401,
,,,-0.0079845625,32.1364001333714,1.02109917998314,
,,,-0.0079845125,32.5384102463722,1.02109917998314,
,,,-0.0079844625,32.5384102463722,1.42310929298401,
,,,-0.0079844125,32.5384102463722,1.42310929298401,
,,,-0.0079843625,32.9404203593731,1.42310929298401,
,,,-0.0079843125,32.5384102463722,1.42310929298401,
,,,-0.0079842625,32.5384102463722,1.02109917998314,
,,,-0.0079842125,32.1364001333714,1.42310929298401,
,,,-0.0079841625,32.5384102463722,1.42310929298401,
,,,-0.0079841125,32.1364001333714,1.02109917998314,
,,,-0.0079840625,32.5384102463722,1.42310929298401,
,,,-0.0079840125,26.1062484383583,7.45326098799706,
,,,-0.0079839625,19.6740866303444,13.0814025700092,
,,,-0.0079839125,4.79971244931221,27.1517565250397,
,,,-0.0079838625,-1.23043924570084,33.1819082200527,
,,,-0.0079838125,-0.828429132699966,32.7798981070518,
,,,-0.0079837625,-0.828429132699966,32.7798981070518,
,,,-0.0079837125,-0.426419019699097,32.377887994051,
,,,-0.0079836625,-0.828429132699966,32.377887994051,
,,,-0.0079836125,-0.0244089066982269,32.7798981070518,
,,,-0.0079835625,-0.426419019699097,33.5839183330536,
,,,-0.0079835125,-0.426419019699097,32.7798981070518,
,,,-0.0079834625,-0.426419019699097,32.7798981070518,
,,,-0.0079834125,-0.828429132699966,32.377887994051,
,,,-0.0079833625,-0.0244089066982269,31.9758778810501,
,,,-0.0079833125,6.40775290131569,25.9457261860371,
,,,-0.0079832625,20.0760967433453,13.4834126830101,
,,,-0.0079832125,27.7142888903618,5.84522053599358,
,,,-0.0079831625,32.9404203593731,1.42310929298401,
,,,-0.0079831125,32.5384102463722,1.02109917998314,
,,,-0.0079830625,32.1364001333714,1.42310929298401,
,,,-0.0079830125,32.9404203593731,1.02109917998314,
,,,-0.0079829625,32.5384102463722,1.02109917998314,
,,,-0.0079829125,32.5384102463722,1.02109917998314,
,,,-0.0079828625,32.1364001333714,1.42310929298401,
,,,-0.0079828125,32.9404203593731,1.42310929298401,
,,,-0.0079827625,32.5384102463722,1.82511940598488,
,,,-0.0079827125,32.5384102463722,1.82511940598488,
,,,-0.0079826625,25.3022282123566,8.25728121399879,
,,,-0.0079826125,12.0358944833279,20.3175846040249,
,,,-0.0079825625,5.20172256231308,27.1517565250397,
,,,-0.0079825125,-1.23043924570084,32.377887994051,
,,,-0.0079824625,-0.828429132699966,32.7798981070518,
,,,-0.0079824125,-0.828429132699966,32.7798981070518,
,,,-0.0079823625,-0.426419019699097,33.1819082200527,
,,,-0.0079823125,-0.426419019699097,31.9758778810501,
,,,-0.0079822625,-0.828429132699966,32.377887994051,
,,,-0.0079822125,-0.426419019699097,32.7798981070518,
,,,-0.0079821625,-0.0244089066982269,32.377887994051,
,,,-0.0079821125,-0.426419019699097,32.7798981070518,
,,,-0.0079820625,-0.426419019699097,32.377887994051,
,,,-0.0079820125,-0.0244089066982269,33.1819082200527,
,,,-0.0079819625,-1.23043924570084,32.7798981070518,
,,,-0.0079819125,-0.426419019699097,32.7798981070518,
,,,-0.0079818625,-0.426419019699097,32.7798981070518,
,,,-0.0079818125,-0.828429132699966,32.377887994051,
,,,-0.0079817625,-0.828429132699966,32.7798981070518,
,,,-0.0079817125,-0.0244089066982269,32.7798981070518,
,,,-0.0079816625,-0.426419019699097,33.1819082200527,
,,,-0.0079816125,-0.426419019699097,32.7798981070518,
,,,-0.0079815625,-0.426419019699097,32.377887994051,
,,,-0.0079815125,-0.426419019699097,32.7798981070518,
,,,-0.0079814625,-0.426419019699097,33.1819082200527,
,,,-0.0079814125,-0.0244089066982269,32.377887994051,
,,,-0.0079813625,-0.426419019699097,32.377887994051,
,,,-0.0079813125,-0.828429132699966,33.1819082200527,
,,,-0.0079812625,-0.426419019699097,32.7798981070518,
,,,-0.0079812125,-0.0244089066982269,32.7798981070518,
,,,-0.0079811625,-0.426419019699097,32.377887994051,
,,,-0.0079811125,-0.0244089066982269,32.7798981070518,
,,,-0.0079810625,-0.0244089066982269,32.377887994051,
,,,-0.0079810125,-0.426419019699097,32.377887994051,
,,,-0.0079809625,-0.828429132699966,32.377887994051,
,,,-0.0079809125,-0.426419019699097,33.1819082200527,
,,,-0.0079808625,-0.828429132699966,33.1819082200527,
,,,-0.0079808125,-0.426419019699097,33.1819082200527,
,,,-0.0079807625,-0.828429132699966,32.377887994051,
,,,-0.0079807125,-0.426419019699097,32.7798981070518,
,,,-0.0079806625,6.40775290131569,26.3477362990379,
,,,-0.0079806125,19.6740866303444,13.885422796011,
,,,-0.0079805625,26.91026866436,7.45326098799706,
,,,-0.0079805125,33.342430472374,0.619089066982269,
,,,-0.0079804625,32.9404203593731,1.42310929298401,
,,,-0.0079804125,32.5384102463722,1.02109917998314,
,,,-0.0079803625,32.9404203593731,1.42310929298401,
,,,-0.0079803125,32.9404203593731,1.02109917998314,
,,,-0.0079802625,32.9404203593731,1.42310929298401,
,,,-0.0079802125,32.5384102463722,1.42310929298401,
,,,-0.0079801625,32.5384102463722,1.02109917998314,
,,,-0.0079801125,32.5384102463722,1.02109917998314,
,,,-0.0079800625,32.5384102463722,1.42310929298401,
,,,-0.0079800125,29.7243394553661,4.63919019699097,
,,,-0.0079799625,18.4680562913418,13.885422796011,
,,,-0.0079799125,5.60373267531395,26.3477362990379,
,,,-0.0079798625,-1.63244935870171,32.7798981070518,
,,,-0.0079798125,-0.0244089066982269,32.7798981070518,
,,,-0.0079797625,-0.828429132699966,33.1819082200527,
,,,-0.0079797125,-0.0244089066982269,31.9758778810501,
,,,-0.0079796625,-0.426419019699097,32.7798981070518,
,,,-0.0079796125,-0.828429132699966,32.7798981070518,
,,,-0.0079795625,-0.828429132699966,33.1819082200527,
,,,-0.0079795125,-0.828429132699966,32.7798981070518,
,,,-0.0079794625,-0.828429132699966,32.7798981070518,
,,,-0.0079794125,-0.426419019699097,32.7798981070518,
,,,-0.0079793625,-0.0244089066982269,32.377887994051,
,,,-0.0079793125,-0.426419019699097,32.7798981070518,
,,,-0.0079792625,0.377601206302643,32.7798981070518,
,,,-0.0079792125,-0.426419019699097,32.7798981070518,
,,,-0.0079791625,-0.426419019699097,32.7798981070518,
,,,-0.0079791125,-0.426419019699097,33.1819082200527,
,,,-0.0079790625,-0.426419019699097,32.7798981070518,
,,,-0.0079790125,-0.426419019699097,32.377887994051,
,,,-0.0079789625,-0.828429132699966,32.7798981070518,
,,,-0.0079789125,-0.828429132699966,32.7798981070518,
,,,-0.0079788625,-0.426419019699097,33.1819082200527,
,,,-0.0079788125,-0.426419019699097,32.7798981070518,
,,,-0.0079787625,-0.828429132699966,32.7798981070518,
,,,-0.0079787125,-0.426419019699097,32.377887994051,
,,,-0.0079786625,-0.0244089066982269,29.161807090044,
,,,-0.0079786125,-0.828429132699966,11.8753722310066,
,,,-0.0079785625,-0.828429132699966,6.24723064899445,
,,,-0.0079785125,-0.828429132699966,0.2170789539814,
,,,-0.0079784625,-0.828429132699966,1.42310929298401,
,,,-0.0079784125,-0.0244089066982269,1.02109917998314,
,,,-0.0079783625,-0.426419019699097,1.42310929298401,
,,,-0.0079783125,-0.426419019699097,1.82511940598488,
,,,-0.0079782625,0.377601206302643,1.82511940598488,
,,,-0.0079782125,-0.426419019699097,1.42310929298401,
,,,-0.0079781625,-0.828429132699966,1.42310929298401,
,,,-0.0079781125,-0.426419019699097,1.82511940598488,
,,,-0.0079780625,-0.426419019699097,1.42310929298401,
,,,-0.0079780125,-0.426419019699097,1.42310929298401,
,,,-0.0079779625,-0.0244089066982269,1.82511940598488,
,,,-0.0079779125,-0.828429132699966,1.42310929298401,
,,,-0.0079778625,-0.0244089066982269,1.02109917998314,
,,,-0.0079778125,-0.828429132699966,0.619089066982269,
,,,-0.0079777625,-0.0244089066982269,1.42310929298401,
,,,-0.0079777125,-0.426419019699097,1.42310929298401,
,,,-0.0079776625,-0.0244089066982269,1.82511940598488,
,,,-0.0079776125,-0.426419019699097,1.42310929298401,
,,,-0.0079775625,-0.0244089066982269,1.02109917998314,
,,,-0.0079775125,-0.426419019699097,1.42310929298401,
,,,-0.0079774625,-0.0244089066982269,1.42310929298401,
,,,-0.0079774125,-0.426419019699097,1.02109917998314,
,,,-0.0079773625,-0.828429132699966,5.84522053599358,
,,,-0.0079773125,-0.0244089066982269,13.0814025700092,
,,,-0.0079772625,-0.426419019699097,26.3477362990379,
,,,-0.0079772125,-0.0244089066982269,27.5537666380405,
,,,-0.0079771625,-0.426419019699097,32.7798981070518,
,,,-0.0079771125,-0.426419019699097,32.7798981070518,
,,,-0.0079770625,-0.426419019699097,32.7798981070518,
,,,-0.0079770125,0.377601206302643,33.1819082200527,
,,,-0.0079769625,-0.828429132699966,31.9758778810501,
,,,-0.0079769125,-0.0244089066982269,32.7798981070518,
,,,-0.0079768625,-0.828429132699966,31.9758778810501,
,,,-0.0079768125,-0.426419019699097,32.7798981070518,
,,,-0.0079767625,-0.828429132699966,32.7798981070518,
,,,-0.0079767125,-0.426419019699097,32.7798981070518,
,,,-0.0079766625,-0.828429132699966,31.9758778810501,
,,,-0.0079766125,-0.828429132699966,31.9758778810501,
,,,-0.0079765625,-0.426419019699097,31.5738677680492,
,,,-0.0079765125,-0.426419019699097,30.7698475420475,
,,,-0.0079764625,-0.426419019699097,31.1718576550484,
,,,-0.0079764125,-0.828429132699966,31.5738677680492,
,,,-0.0079763625,-0.426419019699097,30.7698475420475,
,,,-0.0079763125,-0.828429132699966,31.1718576550484,
,,,-0.0079762625,-0.828429132699966,31.1718576550484,
,,,-0.0079762125,-0.426419019699097,30.7698475420475,
,,,-0.0079761625,-1.23043924570084,30.3678374290466,
,,,-0.0079761125,-0.426419019699097,30.3678374290466,
,,,-0.0079760625,-0.828429132699966,30.3678374290466,
,,,-0.0079760125,-0.0244089066982269,30.7698475420475,
,,,-0.0079759625,-0.828429132699966,30.3678374290466,
,,,-0.0079759125,-0.426419019699097,31.1718576550484,
,,,-0.0079758625,-0.828429132699966,30.3678374290466,
,,,-0.0079758125,-0.828429132699966,30.3678374290466,
,,,-0.0079757625,-0.828429132699966,30.7698475420475,
,,,-0.0079757125,-0.426419019699097,30.3678374290466,
,,,-0.0079756625,-0.828429132699966,30.3678374290466,
,,,-0.0079756125,-0.426419019699097,30.7698475420475,
,,,-0.0079755625,-0.426419019699097,30.3678374290466,
,,,-0.0079755125,-0.828429132699966,30.3678374290466,
,,,-0.0079754625,-0.426419019699097,30.7698475420475,
,,,-0.0079754125,-0.828429132699966,30.3678374290466,
,,,-0.0079753625,-0.828429132699966,30.7698475420475,
,,,-0.0079753125,-0.426419019699097,30.7698475420475,
,,,-0.0079752625,-0.426419019699097,30.3678374290466,
,,,-0.0079752125,-0.828429132699966,30.7698475420475,
,,,-0.0079751625,-0.426419019699097,30.7698475420475,
,,,-0.0079751125,-0.426419019699097,31.1718576550484,
,,,-0.0079750625,-0.426419019699097,30.7698475420475,
,,,-0.0079750125,-0.828429132699966,30.3678374290466,
,,,-0.0079749625,-0.828429132699966,30.3678374290466,
,,,-0.0079749125,-0.828429132699966,30.3678374290466,
,,,-0.0079748625,-0.828429132699966,30.7698475420475,
,,,-0.0079748125,-0.426419019699097,31.1718576550484,
,,,-0.0079747625,-0.426419019699097,30.3678374290466,
,,,-0.0079747125,-0.426419019699097,30.3678374290466,
,,,-0.0079746625,-1.23043924570084,30.7698475420475,
,,,-0.0079746125,-0.0244089066982269,30.7698475420475,
,,,-0.0079745625,-0.828429132699966,29.9658273160458,
,,,-0.0079745125,-0.828429132699966,30.3678374290466,
,,,-0.0079744625,-0.828429132699966,30.3678374290466,
,,,-0.0079744125,-0.0244089066982269,31.5738677680492,
,,,-0.0079743625,-0.426419019699097,31.5738677680492,
,,,-0.0079743125,-0.426419019699097,32.377887994051,
,,,-0.0079742625,-0.0244089066982269,31.9758778810501,
,,,-0.0079742125,-0.0244089066982269,31.9758778810501,
,,,-0.0079741625,-0.426419019699097,31.9758778810501,
,,,-0.0079741125,-0.0244089066982269,32.377887994051,
,,,-0.0079740625,-0.0244089066982269,32.377887994051,
,,,-0.0079740125,-0.426419019699097,32.377887994051,
,,,-0.0079739625,-0.426419019699097,31.9758778810501,
,,,-0.0079739125,-1.23043924570084,31.9758778810501,
,,,-0.0079738625,-0.0244089066982269,31.9758778810501,
,,,-0.0079738125,-0.0244089066982269,31.5738677680492,
,,,-0.0079737625,3.19167199730873,26.3477362990379,
,,,-0.0079737125,17.2620259523392,10.2673317790031,
,,,-0.0079736625,23.6941877603531,6.24723064899445,
,,,-0.0079736125,31.7343900203705,1.82511940598488,
,,,-0.0079735625,31.7343900203705,1.82511940598488,
,,,-0.0079735125,31.7343900203705,1.82511940598488,
,,,-0.0079734625,31.7343900203705,1.42310929298401,
,,,-0.0079734125,32.1364001333714,1.42310929298401,
,,,-0.0079733625,32.1364001333714,1.42310929298401,
,,,-0.0079733125,32.5384102463722,1.82511940598488,
,,,-0.0079732625,31.7343900203705,1.82511940598488,
,,,-0.0079732125,31.7343900203705,1.82511940598488,
,,,-0.0079731625,32.1364001333714,4.63919019699097,
,,,-0.0079731125,29.7243394553661,7.45326098799706,
,,,-0.0079730625,21.6841371953487,15.8954733610153,
,,,-0.0079730125,6.00574278831482,25.9457261860371,
,,,-0.0079729625,-0.426419019699097,31.9758778810501,
,,,-0.0079729125,-0.426419019699097,32.7798981070518,
,,,-0.0079728625,-0.0244089066982269,31.5738677680492,
,,,-0.0079728125,-0.0244089066982269,32.7798981070518,
,,,-0.0079727625,-0.426419019699097,32.377887994051,
,,,-0.0079727125,-0.426419019699097,32.7798981070518,
,,,-0.0079726625,-0.426419019699097,31.9758778810501,
,,,-0.0079726125,-0.426419019699097,32.7798981070518,
,,,-0.0079725625,-0.828429132699966,32.7798981070518,
,,,-0.0079725125,-0.0244089066982269,31.5738677680492,
,,,-0.0079724625,0.377601206302643,31.5738677680492,
,,,-0.0079724125,4.39770233631134,25.1417059600353,
,,,-0.0079723625,17.66403606534,10.669341892004,
,,,-0.0079723125,29.3223293423653,3.03114974498749,
,,,-0.0079722625,32.1364001333714,1.42310929298401,
,,,-0.0079722125,32.5384102463722,1.42310929298401,
,,,-0.0079721625,32.1364001333714,1.82511940598488,
,,,-0.0079721125,32.1364001333714,1.42310929298401,
,,,-0.0079720625,31.7343900203705,1.82511940598488,
,,,-0.0079720125,31.7343900203705,1.42310929298401,
,,,-0.0079719625,32.1364001333714,1.82511940598488,
,,,-0.0079719125,32.1364001333714,1.82511940598488,
,,,-0.0079718625,31.7343900203705,1.82511940598488,
,,,-0.0079718125,31.3323799073696,5.44321042299271,
,,,-0.0079717625,27.7142888903618,10.2673317790031,
,,,-0.0079717125,11.633884370327,21.9256250560284,
,,,-0.0079716625,-0.0244089066982269,31.9758778810501,
,,,-0.0079716125,-0.828429132699966,32.377887994051,
,,,-0.0079715625,0.377601206302643,31.9758778810501,
,,,-0.0079715125,-0.828429132699966,32.377887994051,
,,,-0.0079714625,-0.426419019699097,32.377887994051,
,,,-0.0079714125,-0.828429132699966,31.9758778810501,
,,,-0.0079713625,-0.828429132699966,32.377887994051,
,,,-0.0079713125,-0.426419019699097,32.377887994051,
,,,-0.0079712625,-0.828429132699966,31.9758778810501,
,,,-0.0079712125,-0.0244089066982269,31.9758778810501,
,,,-0.0079711625,-0.828429132699966,31.9758778810501,
,,,-0.0079711125,2.38765177130699,28.3577868640423,
,,,-0.0079710625,12.0358944833279,16.6994935870171,
,,,-0.0079710125,19.6740866303444,8.65929132699966,
,,,-0.0079709625,30.9303697943687,2.22712951898575,
,,,-0.0079709125,32.1364001333714,1.82511940598488,
,,,-0.0079708625,32.5384102463722,1.82511940598488,
,,,-0.0079708125,32.5384102463722,1.42310929298401,
,,,-0.0079707625,32.1364001333714,2.22712951898575,
,,,-0.0079707125,32.5384102463722,1.82511940598488,
,,,-0.0079706625,32.5384102463722,1.42310929298401,
,,,-0.0079706125,32.5384102463722,2.22712951898575,
,,,-0.0079705625,32.1364001333714,1.42310929298401,
,,,-0.0079705125,32.1364001333714,2.22712951898575,
,,,-0.0079704625,27.7142888903618,11.0713520050049,
,,,-0.0079704125,16.8600158393383,19.1115542650223,
,,,-0.0079703625,3.99569222331047,27.9557767510414,
,,,-0.0079703125,-0.0244089066982269,32.7798981070518,
,,,-0.0079702625,-0.828429132699966,32.7798981070518,
,,,-0.0079702125,-0.0244089066982269,32.7798981070518,
,,,-0.0079701625,-0.426419019699097,32.377887994051,
,,,-0.0079701125,-0.426419019699097,32.377887994051,
,,,-0.0079700625,-0.426419019699097,31.9758778810501,
,,,-0.0079700125,-0.0244089066982269,32.377887994051,
,,,-0.0079699625,-0.0244089066982269,32.7798981070518,
,,,-0.0079699125,-0.426419019699097,32.7798981070518,
,,,-0.0079698625,0.377601206302643,31.5738677680492,
,,,-0.0079698125,-0.0244089066982269,31.1718576550484,
,,,-0.0079697625,8.41780346632004,19.915574491024,
,,,-0.0079697125,14.849965274334,13.0814025700092,
,,,-0.0079696625,28.9203192293644,3.03114974498749,
,,,-0.0079696125,32.1364001333714,1.82511940598488,
,,,-0.0079695625,32.1364001333714,1.82511940598488,
,,,-0.0079695125,32.1364001333714,1.82511940598488,
,,,-0.0079694625,32.1364001333714,1.82511940598488,
,,,-0.0079694125,31.7343900203705,1.42310929298401,
,,,-0.0079693625,32.1364001333714,1.82511940598488,
,,,-0.0079693125,31.7343900203705,1.42310929298401,
,,,-0.0079692625,31.7343900203705,1.42310929298401,
,,,-0.0079692125,31.7343900203705,1.82511940598488,
,,,-0.0079691625,32.1364001333714,1.82511940598488,
,,,-0.0079691125,31.7343900203705,2.22712951898575,
,,,-0.0079690625,31.7343900203705,1.82511940598488,
,,,-0.0079690125,31.7343900203705,1.82511940598488,
,,,-0.0079689625,31.7343900203705,1.82511940598488,
,,,-0.0079689125,32.1364001333714,1.82511940598488,
,,,-0.0079688625,31.7343900203705,1.82511940598488,
,,,-0.0079688125,32.5384102463722,1.42310929298401,
,,,-0.0079687625,31.7343900203705,2.22712951898575,
,,,-0.0079687125,31.7343900203705,1.82511940598488,
,,,-0.0079686625,32.1364001333714,1.42310929298401,
,,,-0.0079686125,32.1364001333714,1.42310929298401,
,,,-0.0079685625,32.1364001333714,1.42310929298401,
,,,-0.0079685125,32.1364001333714,1.82511940598488,
,,,-0.0079684625,32.1364001333714,1.02109917998314,
,,,-0.0079684125,31.7343900203705,1.82511940598488,
,,,-0.0079683625,32.1364001333714,1.42310929298401,
,,,-0.0079683125,32.5384102463722,1.82511940598488,
,,,-0.0079682625,32.1364001333714,2.22712951898575,
,,,-0.0079682125,32.1364001333714,1.82511940598488,
,,,-0.0079681625,31.7343900203705,1.82511940598488,
,,,-0.0079681125,32.5384102463722,1.42310929298401,
,,,-0.0079680625,32.1364001333714,1.82511940598488,
,,,-0.0079680125,32.1364001333714,1.82511940598488,
,,,-0.0079679625,32.1364001333714,1.02109917998314,
,,,-0.0079679125,31.7343900203705,1.82511940598488,
,,,-0.0079678625,32.5384102463722,1.82511940598488,
,,,-0.0079678125,31.7343900203705,1.42310929298401,
,,,-0.0079677625,32.5384102463722,1.42310929298401,
,,,-0.0079677125,32.1364001333714,1.82511940598488,
,,,-0.0079676625,32.1364001333714,1.82511940598488,
,,,-0.0079676125,32.1364001333714,1.42310929298401,
,,,-0.0079675625,31.7343900203705,1.82511940598488,
,,,-0.0079675125,31.7343900203705,1.82511940598488,
,,,-0.0079674625,32.1364001333714,1.82511940598488,
,,,-0.0079674125,31.7343900203705,1.42310929298401,
,,,-0.0079673625,31.7343900203705,1.42310929298401,
,,,-0.0079673125,31.7343900203705,1.02109917998314,
,,,-0.0079672625,32.1364001333714,1.42310929298401,
,,,-0.0079672125,32.1364001333714,2.22712951898575,
,,,-0.0079671625,31.7343900203705,5.04120030999184,
,,,-0.0079671125,28.1162990033627,9.4633115530014,
,,,-0.0079670625,8.81981357932091,24.3376857340336,
,,,-0.0079670125,3.99569222331047,27.9557767510414,
,,,-0.0079669625,0.377601206302643,32.7798981070518,
,,,-0.0079669125,-0.828429132699966,31.1718576550484,
,,,-0.0079668625,0.377601206302643,32.377887994051,
,,,-0.0079668125,-0.0244089066982269,31.9758778810501,
,,,-0.0079667625,-0.828429132699966,31.9758778810501,
,,,-0.0079667125,-0.426419019699097,31.9758778810501,
,,,-0.0079666625,-0.426419019699097,32.377887994051,
,,,-0.0079666125,-0.0244089066982269,32.377887994051,
,,,-0.0079665625,-0.0244089066982269,32.7798981070518,
,,,-0.0079665125,-0.426419019699097,31.9758778810501,
,,,-0.0079664625,-0.0244089066982269,32.377887994051,
,,,-0.0079664125,-0.426419019699097,32.7798981070518,
,,,-0.0079663625,-0.426419019699097,33.1819082200527,
,,,-0.0079663125,-0.426419019699097,32.377887994051,
,,,-0.0079662625,-0.0244089066982269,32.377887994051,
,,,-0.0079662125,-0.828429132699966,32.7798981070518,
,,,-0.0079661625,-0.426419019699097,32.377887994051,
,,,-0.0079661125,-0.426419019699097,32.377887994051,
,,,-0.0079660625,-0.426419019699097,32.377887994051,
,,,-0.0079660125,-0.0244089066982269,32.377887994051,
,,,-0.0079659625,-0.0244089066982269,32.7798981070518,
,,,-0.0079659125,-0.426419019699097,32.377887994051,
,,,-0.0079658625,-0.426419019699097,32.377887994051,
,,,-0.0079658125,-0.0244089066982269,31.5738677680492,
,,,-0.0079657625,9.62383380532265,19.1115542650223,
,,,-0.0079657125,20.4781068563461,8.65929132699966,
,,,-0.0079656625,28.5183091163635,3.43315985798836,
,,,-0.0079656125,31.7343900203705,1.42310929298401,
,,,-0.0079655625,32.1364001333714,1.42310929298401,
,,,-0.0079655125,32.1364001333714,1.42310929298401,
,,,-0.0079654625,32.1364001333714,1.82511940598488,
,,,-0.0079654125,32.1364001333714,1.02109917998314,
,,,-0.0079653625,32.1364001333714,1.42310929298401,
,,,-0.0079653125,31.7343900203705,2.22712951898575,
,,,-0.0079652625,31.7343900203705,1.42310929298401,
,,,-0.0079652125,31.7343900203705,1.82511940598488,
,,,-0.0079651625,32.1364001333714,4.2371800839901,
,,,-0.0079651125,29.7243394553661,9.4633115530014,
,,,-0.0079650625,11.2318742573261,21.9256250560284,
,,,-0.0079650125,0.779611319303513,30.7698475420475,
,,,-0.0079649625,-0.426419019699097,32.377887994051,
,,,-0.0079649125,-0.426419019699097,32.377887994051,
,,,-0.0079648625,-0.0244089066982269,32.377887994051,
,,,-0.0079648125,-0.0244089066982269,31.9758778810501,
,,,-0.0079647625,-0.0244089066982269,31.9758778810501,
,,,-0.0079647125,-0.426419019699097,31.9758778810501,
,,,-0.0079646625,-0.426419019699097,31.9758778810501,
,,,-0.0079646125,-0.0244089066982269,31.9758778810501,
,,,-0.0079645625,-0.0244089066982269,32.7798981070518,
,,,-0.0079645125,-0.426419019699097,32.377887994051,
,,,-0.0079644625,-0.0244089066982269,32.7798981070518,
,,,-0.0079644125,-0.0244089066982269,32.377887994051,
,,,-0.0079643625,-0.0244089066982269,32.7798981070518,
,,,-0.0079643125,-0.0244089066982269,32.7798981070518,
,,,-0.0079642625,0.377601206302643,33.1819082200527,
,,,-0.0079642125,-0.0244089066982269,31.9758778810501,
,,,-0.0079641625,-0.0244089066982269,32.7798981070518,
,,,-0.0079641125,-0.0244089066982269,33.1819082200527,
,,,-0.0079640625,-0.0244089066982269,32.377887994051,
,,,-0.0079640125,-0.0244089066982269,33.1819082200527,
,,,-0.0079639625,-0.426419019699097,32.7798981070518,
,,,-0.0079639125,0.377601206302643,32.7798981070518,
,,,-0.0079638625,-0.0244089066982269,32.377887994051,
,,,-0.0079638125,1.18162143230438,29.5638172030449,
,,,-0.0079637625,10.8298641443253,18.7095441520214,
,,,-0.0079637125,21.2821270823479,7.45326098799706,
,,,-0.0079636625,32.5384102463722,1.42310929298401,
,,,-0.0079636125,32.5384102463722,1.82511940598488,
,,,-0.0079635625,32.1364001333714,1.42310929298401,
,,,-0.0079635125,32.1364001333714,1.02109917998314,
,,,-0.0079634625,32.1364001333714,1.42310929298401,
